"-------------------------------------------------------------------------------------------"
" Monthly atmospheric CO2 concentrations (ppm) derived from flask air samples               "
" Mauna Loa Observatory, Hawaii: Latitude 19.5N Longitude 155.6W Elevation 3397m            "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 25-Oct-2016 last updated 29-Nov-2016                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
2001, 04,   36996, 2001.2877,   373.35,   370.53,     373.79,   370.94,     373.35,   370.53
2001, 05,   37026, 2001.3699,   374.33,   370.99,     374.39,   371.04,     374.33,   370.99
2001, 06,   37057, 2001.4548,   373.67,   371.20,     373.59,   371.15,     373.67,   371.20
2001, 07,   37087, 2001.5370,   371.49,   370.88,     371.83,   371.25,     371.49,   370.88
2001, 08,   37118, 2001.6219,   369.58,   371.37,     369.54,   371.37,     369.58,   371.37
2001, 09,   37149, 2001.7068,   368.04,   371.58,     367.92,   371.48,     368.04,   371.58
2001, 10,   37179, 2001.7890,   368.25,   371.70,     368.16,   371.59,     368.25,   371.70
2001, 11,   37210, 2001.8740,   369.90,   371.96,     369.68,   371.71,     369.90,   371.96
2001, 12,   37240, 2001.9562,   371.36,   372.12,     371.09,   371.83,     371.36,   372.12
2002, 01,   37271, 2002.0411,   372.01,   371.91,     372.07,   371.96,     372.01,   371.91
2002, 02,   37302, 2002.1260,   372.62,   371.87,     372.86,   372.11,     372.62,   371.87
2002, 03,   37330, 2002.2027,   373.88,   372.29,     373.85,   372.25,     373.88,   372.29
2002, 04,   37361, 2002.2877,   374.58,   371.75,     375.29,   372.43,     374.58,   371.75
2002, 05,   37391, 2002.3699,   375.46,   372.10,     375.98,   372.63,     375.46,   372.10
2002, 06,   37422, 2002.4548,   375.81,   373.33,     375.30,   372.85,     375.81,   373.33
2002, 07,   37452, 2002.5370,   373.91,   373.29,     373.66,   373.08,     373.91,   373.29
2002, 08,   37483, 2002.6219,   371.30,   373.09,     371.50,   373.33,     371.30,   373.09
2002, 09,   37514, 2002.7068,   369.70,   373.26,     370.02,   373.59,     369.70,   373.26
2002, 10,   37544, 2002.7890,   370.41,   373.87,     370.40,   373.84,     370.41,   373.87
2002, 11,   37575, 2002.8740,   372.33,   374.39,     372.07,   374.11,     372.33,   374.39
2002, 12,   37605, 2002.9562,   373.87,   374.63,     373.61,   374.36,     373.87,   374.63
2003, 01,   37636, 2003.0411,   374.67,   374.57,     374.73,   374.61,     374.67,   374.57
2003, 02,   37667, 2003.1260,   375.56,   374.82,     375.62,   374.86,     375.56,   374.82
2003, 03,   37695, 2003.2027,   376.81,   375.23,     376.68,   375.07,     376.81,   375.23
2003, 04,   37726, 2003.2877,   378.01,   375.17,     378.16,   375.30,     378.01,   375.17
2003, 05,   37756, 2003.3699,   378.82,   375.45,     378.88,   375.51,     378.82,   375.45
2003, 06,   37787, 2003.4548,   378.57,   376.09,     378.17,   375.71,     378.57,   376.09
2003, 07,   37817, 2003.5370,   376.09,   375.47,     376.48,   375.90,     376.09,   375.47
2003, 08,   37848, 2003.6219,   374.73,   376.53,     374.24,   376.07,     374.73,   376.53
2003, 09,   37879, 2003.7068,   372.60,   376.17,     372.65,   376.24,     372.60,   376.17
2003, 10,   37909, 2003.7890,   372.87,   376.34,     372.93,   376.38,     372.87,   376.34
2003, 11,   37940, 2003.8740,   375.02,   377.08,     374.48,   376.52,     375.02,   377.08
2003, 12,   37970, 2003.9562,   375.59,   376.36,     375.89,   376.64,     375.59,   376.36
2004, 01,   38001, 2004.0410,   376.41,   376.31,     376.88,   376.76,     376.41,   376.31
2004, 02,   38032, 2004.1257,   377.39,   376.64,     377.64,   376.88,     377.39,   376.64
2004, 03,   38061, 2004.2049,   379.04,   377.42,     378.64,   377.00,     379.04,   377.42
2004, 04,   38092, 2004.2896,   380.50,   377.62,     380.01,   377.11,     380.50,   377.62
2004, 05,   38122, 2004.3716,   380.42,   377.05,     380.59,   377.22,     380.42,   377.05
2004, 06,   38153, 2004.4563,   379.64,   377.17,     379.78,   377.34,     379.64,   377.17
2004, 07,   38183, 2004.5383,   377.50,   376.92,     378.01,   377.46,     377.50,   376.92
2004, 08,   38214, 2004.6230,   375.69,   377.52,     375.73,   377.60,     375.69,   377.52
2004, 09,   38245, 2004.7077,   374.02,   377.60,     374.16,   377.76,     374.02,   377.60
2004, 10,   38275, 2004.7896,   374.33,   377.80,     374.47,   377.93,     374.33,   377.80
2004, 11,   38306, 2004.8743,   376.08,   378.15,     376.07,   378.11,     376.08,   378.15
2004, 12,   38336, 2004.9563,   377.44,   378.21,     377.55,   378.30,     377.44,   378.21
2005, 01,   38367, 2005.0411,   378.48,   378.38,     378.62,   378.50,     378.48,   378.38
2005, 02,   38398, 2005.1260,   379.95,   379.20,     379.48,   378.72,     379.95,   379.20
2005, 03,   38426, 2005.2027,   380.61,   379.01,     380.53,   378.91,     380.61,   379.01
2005, 04,   38457, 2005.2877,   382.00,   379.14,     382.01,   379.13,     382.00,   379.14
2005, 05,   38487, 2005.3699,   382.26,   378.87,     382.73,   379.34,     382.26,   378.87
2005, 06,   38518, 2005.4548,   381.96,   379.46,     382.03,   379.55,     381.96,   379.46
2005, 07,   38548, 2005.5370,   380.99,   380.37,     380.34,   379.76,     380.99,   380.37
2005, 08,   38579, 2005.6219,   378.42,   380.23,     378.11,   379.96,     378.42,   380.23
2005, 09,   38610, 2005.7068,   376.33,   379.92,     376.55,   380.16,     376.33,   379.92
2005, 10,   38640, 2005.7890,   377.00,   380.49,     376.87,   380.34,     377.00,   380.49
2005, 11,   38671, 2005.8740,   378.18,   380.25,     378.47,   380.52,     378.18,   380.25
2005, 12,   38701, 2005.9562,   379.92,   380.69,     379.95,   380.70,     379.92,   380.69
2006, 01,   38732, 2006.0411,   380.96,   380.86,     380.99,   380.88,     380.96,   380.86
2006, 02,   38763, 2006.1260,   381.99,   381.23,     381.82,   381.05,     381.99,   381.23
2006, 03,   38791, 2006.2027,   382.36,   380.76,     382.83,   381.21,     382.36,   380.76
2006, 04,   38822, 2006.2877,   384.76,   381.89,     384.26,   381.37,     384.76,   381.89
2006, 05,   38852, 2006.3699,   385.36,   381.96,     384.92,   381.53,     385.36,   381.96
2006, 06,   38883, 2006.4548,   383.91,   381.41,     384.16,   381.68,     383.91,   381.41
2006, 07,   38913, 2006.5370,   382.36,   381.73,     382.41,   381.83,     382.36,   381.73
2006, 08,   38944, 2006.6219,   380.02,   381.84,     380.12,   381.97,     380.02,   381.84
2006, 09,   38975, 2006.7068,   378.44,   382.04,     378.51,   382.12,     378.44,   382.04
2006, 10,   39005, 2006.7890,   379.05,   382.55,     378.79,   382.27,     379.05,   382.55
2006, 11,   39036, 2006.8740,   380.09,   382.18,     380.36,   382.42,     380.09,   382.18
2006, 12,   39066, 2006.9562,   381.38,   382.16,     381.82,   382.57,     381.38,   382.16
2007, 01,   39097, 2007.0411,   382.95,   382.85,     382.84,   382.73,     382.95,   382.85
2007, 02,   39128, 2007.1260,   384.19,   383.43,     383.66,   382.89,     384.19,   383.43
2007, 03,   39156, 2007.2027,   384.36,   382.75,     384.66,   383.03,     384.36,   382.75
2007, 04,   39187, 2007.2877,   386.47,   383.59,     386.09,   383.19,     386.47,   383.59
2007, 05,   39217, 2007.3699,   386.47,   383.06,     386.75,   383.34,     386.47,   383.06
2007, 06,   39248, 2007.4548,   385.97,   383.46,     385.99,   383.50,     385.97,   383.46
2007, 07,   39278, 2007.5370,   384.62,   384.00,     384.24,   383.65,     384.62,   384.00
2007, 08,   39309, 2007.6219,   381.66,   383.48,     381.96,   383.82,     381.66,   383.48
2007, 09,   39340, 2007.7068,   380.24,   383.85,     380.36,   383.98,     380.24,   383.85
2007, 10,   39370, 2007.7890,   380.79,   384.30,     380.65,   384.14,     380.79,   384.30
2007, 11,   39401, 2007.8740,   382.36,   384.45,     382.24,   384.31,     382.36,   384.45
2007, 12,   39431, 2007.9562,   383.81,   384.59,     383.71,   384.46,     383.81,   384.59
2008, 01,   39462, 2008.0410,   385.47,   385.36,     384.73,   384.62,     385.47,   385.36
2008, 02,   39493, 2008.1257,   385.24,   384.48,     385.54,   384.77,     385.24,   384.48
2008, 03,   39522, 2008.2049,   385.84,   384.20,     386.58,   384.92,     385.84,   384.20
2008, 04,   39553, 2008.2896,   387.35,   384.43,     388.01,   385.08,     387.35,   384.43
2008, 05,   39583, 2008.3716,   388.63,   385.21,     388.65,   385.24,     388.63,   385.21
2008, 06,   39614, 2008.4563,   388.13,   385.64,     387.87,   385.40,     388.13,   385.64
2008, 07,   39644, 2008.5383,   386.53,   385.94,     386.12,   385.56,     386.53,   385.94
2008, 08,   39675, 2008.6230,   383.77,   385.63,     383.83,   385.72,     383.77,   385.63
2008, 09,   39706, 2008.7077,   382.78,   386.41,     382.22,   385.87,     382.78,   386.41
2008, 10,   39736, 2008.7896,   382.49,   386.00,     382.50,   386.00,     382.49,   386.00
2008, 11,   39767, 2008.8743,   383.98,   386.07,     384.07,   386.14,     383.98,   386.07
2008, 12,   39797, 2008.9563,   385.36,   386.14,     385.50,   386.26,     385.36,   386.14
2009, 01,   39828, 2009.0411,   386.87,   386.76,     386.50,   386.39,     386.87,   386.76
2009, 02,   39859, 2009.1260,   387.19,   386.43,     387.29,   386.52,     387.19,   386.43
2009, 03,   39887, 2009.2027,   388.26,   386.65,     388.27,   386.63,     388.26,   386.65
2009, 04,   39918, 2009.2877,   389.39,   386.49,     389.69,   386.77,     389.39,   386.49
2009, 05,   39948, 2009.3699,   390.10,   386.67,     390.34,   386.91,     390.10,   386.67
2009, 06,   39979, 2009.4548,   389.54,   387.01,     389.58,   387.08,     389.54,   387.01
2009, 07,   40009, 2009.5370,   387.72,   387.09,     387.83,   387.24,     387.72,   387.09
2009, 08,   40040, 2009.6219,   385.73,   387.56,     385.56,   387.43,     385.73,   387.56
2009, 09,   40071, 2009.7068,   384.26,   387.89,     383.98,   387.62,     384.26,   387.89
2009, 10,   40101, 2009.7890,   384.29,   387.82,     384.30,   387.82,     384.29,   387.82
2009, 11,   40132, 2009.8740,   385.85,   387.95,     385.95,   388.03,     385.85,   387.95
2009, 12,   40162, 2009.9562,   387.30,   388.08,     387.47,   388.23,     387.30,   388.08
2010, 01,   40193, 2010.0411,   387.97,   387.86,     388.57,   388.45,     387.97,   387.86
2010, 02,   40224, 2010.1260,   389.39,   388.63,     389.45,   388.68,     389.39,   388.63
2010, 03,   40252, 2010.2027,   390.58,   388.96,     390.52,   388.88,     390.58,   388.96
2010, 04,   40283, 2010.2877,   392.63,   389.73,     392.02,   389.10,     392.63,   389.73
2010, 05,   40313, 2010.3699,   392.98,   389.53,     392.74,   389.30,     392.98,   389.53
2010, 06,   40344, 2010.4548,   392.29,   389.75,     392.00,   389.50,     392.29,   389.75
2010, 07,   40374, 2010.5370,   390.08,   389.45,     390.27,   389.67,     390.08,   389.45
2010, 08,   40405, 2010.6219,   387.78,   389.61,     387.98,   389.85,     387.78,   389.61
2010, 09,   40436, 2010.7068,   386.23,   389.87,     386.36,   390.02,     386.23,   389.87
2010, 10,   40466, 2010.7890,   387.03,   390.57,     386.65,   390.18,     387.03,   390.57
2010, 11,   40497, 2010.8740,   388.50,   390.60,     388.25,   390.33,     388.50,   390.60
2010, 12,   40527, 2010.9562,   389.62,   390.40,     389.71,   390.48,     389.62,   390.40
2011, 01,   40558, 2011.0411,   391.19,   391.08,     390.73,   390.62,     391.19,   391.08
2011, 02,   40589, 2011.1260,   391.52,   390.75,     391.54,   390.76,     391.52,   390.75
2011, 03,   40617, 2011.2027,   392.09,   390.47,     392.54,   390.89,     392.09,   390.47
2011, 04,   40648, 2011.2877,   393.54,   390.62,     393.98,   391.05,     393.54,   390.62
2011, 05,   40678, 2011.3699,   394.54,   391.09,     394.66,   391.21,     394.54,   391.09
2011, 06,   40709, 2011.4548,   393.40,   390.86,     393.90,   391.39,     393.40,   390.86
2011, 07,   40739, 2011.5370,   392.45,   391.82,     392.16,   391.57,     392.45,   391.82
2011, 08,   40770, 2011.6219,   390.08,   391.93,     389.88,   391.76,     390.08,   391.93
2011, 09,   40801, 2011.7068,   388.44,   392.10,     388.28,   391.95,     388.44,   392.10
2011, 10,   40831, 2011.7890,   389.05,   392.61,     388.59,   392.12,     389.05,   392.61
2011, 11,   40862, 2011.8740,   390.31,   392.42,     390.21,   392.30,     390.31,   392.42
2011, 12,   40892, 2011.9562,   391.78,   392.57,     391.70,   392.47,     391.78,   392.57
2012, 01,   40923, 2012.0410,   392.90,   392.80,     392.76,   392.65,     392.90,   392.80
2012, 02,   40954, 2012.1257,   393.22,   392.45,     393.60,   392.82,     393.22,   392.45
2012, 03,   40983, 2012.2049,   394.21,   392.55,     394.68,   393.00,     394.21,   392.55
2012, 04,   41014, 2012.2896,   396.23,   393.28,     396.17,   393.20,     396.23,   393.28
2012, 05,   41044, 2012.3716,   396.93,   393.48,     396.86,   393.41,     396.93,   393.48
2012, 06,   41075, 2012.4563,   395.93,   393.40,     396.13,   393.63,     395.93,   393.40
2012, 07,   41105, 2012.5383,   394.32,   393.72,     394.42,   393.86,     394.32,   393.72
2012, 08,   41136, 2012.6230,   391.88,   393.76,     392.20,   394.11,     391.88,   393.76
2012, 09,   41167, 2012.7077,   391.00,   394.67,     390.69,   394.37,     391.00,   394.67
2012, 10,   41197, 2012.7896,   390.92,   394.48,     391.09,   394.63,     390.92,   394.48
2012, 11,   41228, 2012.8743,   393.25,   395.36,     392.81,   394.90,     393.25,   395.36
2012, 12,   41258, 2012.9563,   394.48,   395.26,     394.39,   395.16,     394.48,   395.26
2013, 01,   41289, 2013.0411,   395.61,   395.50,     395.53,   395.42,     395.61,   395.50
2013, 02,   41320, 2013.1260,   396.71,   395.94,     396.45,   395.66,     396.71,   395.94
2013, 03,   41348, 2013.2027,   397.85,   396.21,     397.54,   395.88,     397.85,   396.21
2013, 04,   41379, 2013.2877,   398.72,   395.79,     399.06,   396.11,     398.72,   395.79
2013, 05,   41409, 2013.3699,   400.04,   396.57,     399.80,   396.33,     400.04,   396.57
2013, 06,   41440, 2013.4548,   398.71,   396.16,     399.08,   396.55,     398.71,   396.16
2013, 07,   41470, 2013.5370,   397.62,   396.98,     397.36,   396.76,     397.62,   396.98
2013, 08,   41501, 2013.6219,   394.58,   396.43,     395.08,   396.97,     394.58,   396.43
2013, 09,   41532, 2013.7068,   393.50,   397.18,     393.49,   397.18,     393.50,   397.18
2013, 10,   41562, 2013.7890,   394.00,   397.58,     393.81,   397.37,     394.00,   397.58
2013, 11,   41593, 2013.8740,   395.63,   397.76,     395.46,   397.57,     395.63,   397.76
2013, 12,   41623, 2013.9562,   396.74,   397.53,     396.98,   397.75,     396.74,   397.53
2014, 01,   41654, 2014.0411,   398.02,   397.91,     398.05,   397.93,     398.02,   397.91
2014, 02,   41685, 2014.1260,   398.21,   397.43,     398.90,   398.11,     398.21,   397.43
2014, 03,   41713, 2014.2027,   400.12,   398.48,     399.93,   398.27,     400.12,   398.48
2014, 04,   41744, 2014.2877,   401.79,   398.85,     401.40,   398.44,     401.79,   398.85
2014, 05,   41774, 2014.3699,   402.45,   398.97,     402.08,   398.60,     402.45,   398.97
2014, 06,   41805, 2014.4548,   401.75,   399.19,     401.29,   398.75,     401.75,   399.19
2014, 07,   41835, 2014.5370,   399.07,   398.43,     399.50,   398.90,     399.07,   398.43
2014, 08,   41866, 2014.6219,   396.77,   398.62,     397.15,   399.05,     396.77,   398.62
2014, 09,   41897, 2014.7068,   395.50,   399.19,     395.50,   399.20,     395.50,   399.19
2014, 10,   41927, 2014.7890,   395.58,   399.17,     395.79,   399.36,     395.58,   399.17
2014, 11,   41958, 2014.8740,   397.42,   399.56,     397.42,   399.53,     397.42,   399.56
2014, 12,   41988, 2014.9562,   399.37,   400.17,     398.92,   399.69,     399.37,   400.17
2015, 01,   42019, 2015.0411,   400.13,   400.03,     399.98,   399.86,     400.13,   400.03
2015, 02,   42050, 2015.1260,   400.62,   399.85,     400.83,   400.04,     400.62,   399.85
2015, 03,   42078, 2015.2027,   401.53,   399.88,     401.87,   400.21,     401.53,   399.88
2015, 04,   42109, 2015.2877,   403.85,   400.90,     403.36,   400.40,     403.85,   400.90
2015, 05,   42139, 2015.3699,   404.09,   400.60,     404.08,   400.59,     404.09,   400.60
2015, 06,   42170, 2015.4548,   403.04,   400.47,     403.36,   400.81,     403.04,   400.47
2015, 07,   42200, 2015.5370,   401.29,   400.65,     401.64,   401.04,     401.29,   400.65
2015, 08,   42231, 2015.6219,   399.17,   401.04,     399.38,   401.29,     399.17,   401.04
2015, 09,   42262, 2015.7068,   397.64,   401.33,     397.84,   401.55,     397.64,   401.33
2015, 10,   42292, 2015.7890,   398.43,   402.02,     398.24,   401.82,     398.43,   402.02
2015, 11,   42323, 2015.8740,   400.04,   402.18,     399.98,   402.10,     400.04,   402.18
2015, 12,   42353, 2015.9562,   401.57,   402.36,     401.60,   402.37,     401.57,   402.36
2016, 01,   42384, 2016.0410,   402.67,   402.56,     402.77,   402.65,     402.67,   402.56
2016, 02,   42415, 2016.1257,   404.04,   403.26,     403.71,   402.93,     404.04,   403.26
2016, 03,   42444, 2016.2049,   404.70,   403.02,     404.87,   403.17,     404.70,   403.02
2016, 04,   42475, 2016.2896,   407.14,   404.15,     406.42,   403.42,     407.14,   404.15
2016, 05,   42505, 2016.3716,   407.79,   404.30,     407.14,   403.65,     407.79,   404.30
2016, 06,   42536, 2016.4563,   406.11,   403.56,     406.39,   403.87,     406.11,   403.56
2016, 07,   42566, 2016.5383,   404.39,   403.78,     404.64,   404.07,     404.39,   403.78
2016, 08,   42597, 2016.6230,   402.03,   403.93,     402.35,   404.28,     402.03,   403.93
2016, 09,   42628, 2016.7077,   400.23,   403.95,     400.77,   404.50,     400.23,   403.95
2016, 10,   42658, 2016.7896,   401.52,   405.12,     -99.99,   -99.99,     401.52,   405.12
2016, 11,   42689, 2016.8743,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2016, 12,   42719, 2016.9563,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
